timestamp,relative_time_sec,experiment_id,run_id,scenario,label,service,pod,namespace,node,cpu_usage,memory_usage_mb,restart_count,request_rate,error_rate,avg_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,throughput,http_2xx_rate,http_4xx_rate,http_5xx_rate,network_receive_bytes,network_transmit_bytes,fault_type,fault_service,fault_start_time,fault_end_time,fault_phase
2026-06-09 09:00:00,0,EXP_NORMAL_01,RUN_01,normal_traffic,0,coupon-service,coupon-service-n01-12,online-boutique,node-a,0.5042,49.4312,0,332.0982,0.001385,1.1255,0.8809,1.769,1.9981,2.8388,331.8051,331.6382,0.365,0.0949,317751.0502,328372.7352,none,none,none,none,normal
2026-06-09 09:00:00,0,EXP_NORMAL_01,RUN_01,normal_traffic,0,inventory-service,inventory-service-n01-13,online-boutique,node-b,0.4567,50.1833,0,338.0517,0.001238,1.3144,1.0184,2.0474,2.5319,3.7279,337.8593,337.6333,0.3762,0.0422,399666.4951,342881.6071,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,frontend,frontend-n01-00,online-boutique,node-a,0.7768,83.687,0,486.5014,0.001638,18.4741,14.3483,29.8706,33.6967,51.1839,486.1458,485.7045,0.6559,0.141,417381.8141,354545.4078,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,checkoutservice,checkout-n01-01,online-boutique,node-b,0.4401,36.3087,0,146.9548,0.00105,52.058,37.817,84.2856,95.2279,139.552,146.8748,146.8005,0.1183,0.036,154682.509,125927.1836,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,cartservice,cart-n01-02,online-boutique,node-c,0.3596,42.0928,0,239.0361,0.001214,9.5879,6.8422,16.0458,17.6529,23.6173,238.8882,238.746,0.2462,0.044,249519.9697,177920.7586,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,productcatalogservice,productcatalog-n01-03,online-boutique,node-a,0.5415,54.5516,0,335.6475,0.00069,6.5415,5.2108,10.9725,12.5074,16.4182,335.477,335.4158,0.1361,0.0955,388218.0899,292948.3726,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,recommendationservice,recommendation-n01-04,online-boutique,node-b,0.3676,31.0281,0,128.9226,0.001192,21.7253,16.1308,36.4362,39.8075,60.4352,128.8405,128.7689,0.1386,0.0152,124018.2993,129412.7715,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,shippingservice,shipping-n01-05,online-boutique,node-c,0.2705,22.0623,0,107.8537,0.001383,41.2841,29.2923,69.1969,77.1361,98.9975,107.7633,107.7045,0.1303,0.0188,108499.7648,94395.4576,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,currencyservice,currency-n01-06,online-boutique,node-a,0.2407,29.3925,0,169.6705,0.001265,4.4573,3.429,6.6711,8.1203,11.5767,169.5684,169.4558,0.1655,0.0492,201912.3022,173630.0354,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,paymentservice,payment-n01-07,online-boutique,node-b,0.2542,24.4498,0,131.1327,0.001634,66.8076,49.444,107.4049,126.4143,183.8772,130.9943,130.9185,0.1826,0.0317,158648.6413,117976.7714,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,emailservice,email-n01-08,online-boutique,node-c,0.165,18.9168,0,68.4107,0.001255,54.5232,40.7482,79.68,109.8506,150.9502,68.3737,68.3248,0.0733,0.0126,64033.7162,57610.329,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,adservice,ad-n01-09,online-boutique,node-a,0.3185,26.1661,0,92.8657,0.000683,30.5171,25.0209,44.5702,60.8094,76.7031,92.8374,92.8022,0.0352,0.0282,86168.5266,79016.2328,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,redis-cart,redis-cart-n01-10,online-boutique,node-b,0.4049,65.9426,0,217.3554,0.001476,2.5948,1.9797,4.0709,5.0975,6.2386,217.1517,217.0346,0.3186,0.0023,232553.0123,206980.6532,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,loadgenerator,loadgenerator-n01-11,online-boutique,node-c,0.3094,45.4213,0,452.0954,0.000559,4.8929,3.6391,7.7655,9.7404,12.3736,451.9298,451.8428,0.2126,0.0401,377863.2402,424161.7727,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,coupon-service,coupon-service-n01-12,online-boutique,node-a,0.4968,49.9805,0,310.8668,0.000775,1.1885,0.8557,1.8233,2.3973,3.1349,310.7543,310.6258,0.1459,0.0951,356406.237,289099.5951,none,none,none,none,normal
2026-06-09 09:00:05,5,EXP_NORMAL_01,RUN_01,normal_traffic,0,inventory-service,inventory-service-n01-13,online-boutique,node-b,0.4476,49.6829,0,329.4715,0.001188,1.4841,1.1031,2.372,3.0184,3.7527,329.3034,329.08,0.3064,0.0851,368508.7173,274829.2781,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,frontend,frontend-n01-00,online-boutique,node-a,0.7198,82.9858,0,476.9244,0.000702,18.1646,13.5654,28.2353,36.1266,49.0494,476.6994,476.5898,0.2611,0.0736,566384.5606,436694.5356,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,checkoutservice,checkout-n01-01,online-boutique,node-b,0.4459,35.8574,0,146.436,0.001402,49.9341,36.4615,74.1888,88.1704,140.1689,146.3143,146.2307,0.1575,0.0477,156555.9589,147413.086,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,cartservice,cart-n01-02,online-boutique,node-c,0.3533,41.7382,0,239.2732,0.001601,9.4527,7.5223,13.8475,18.1336,23.1742,239.1263,238.8902,0.3061,0.0769,244625.2076,185709.3952,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,productcatalogservice,productcatalog-n01-03,online-boutique,node-a,0.5564,56.514,0,330.7369,0.001698,6.9948,4.9833,11.6671,13.6264,16.5477,330.4119,330.1754,0.4922,0.0693,290998.4489,270993.6628,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,recommendationservice,recommendation-n01-04,online-boutique,node-b,0.3927,30.7491,0,133.1169,0.001653,22.6373,17.5911,37.1251,44.6051,54.0066,133.001,132.8968,0.2059,0.0142,125558.4069,131655.5604,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,shippingservice,shipping-n01-05,online-boutique,node-c,0.2611,21.9661,0,105.9084,0.000975,38.0872,29.296,59.4905,72.2467,92.8508,105.8345,105.8051,0.0779,0.0254,97217.396,78850.125,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,currencyservice,currency-n01-06,online-boutique,node-a,0.2351,28.2209,0,175.0059,0.000652,5.171,3.8485,7.993,9.1465,13.6745,174.9473,174.8918,0.1126,0.0015,148178.8471,148659.8998,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,paymentservice,payment-n01-07,online-boutique,node-b,0.2432,24.0409,0,134.6886,0.000949,65.8422,48.3966,107.4293,121.5002,180.6053,134.5943,134.5608,0.0897,0.0381,112623.9288,108592.729,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,emailservice,email-n01-08,online-boutique,node-c,0.1546,19.1613,0,70.4981,0.00088,54.7955,41.4367,90.0418,106.2221,140.0028,70.4596,70.4361,0.0463,0.0157,67270.0705,49248.7337,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,adservice,ad-n01-09,online-boutique,node-a,0.3214,26.9592,0,91.0102,0.001342,32.6773,23.5658,49.2957,58.9785,84.3206,90.9261,90.888,0.1169,0.0052,115081.5751,67543.4233,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,redis-cart,redis-cart-n01-10,online-boutique,node-b,0.4484,64.8388,0,215.376,0.000418,2.2231,1.8163,3.2936,4.5239,5.2754,215.3346,215.2859,0.0578,0.0322,269164.2994,219114.361,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,loadgenerator,loadgenerator-n01-11,online-boutique,node-c,0.3012,45.6608,0,469.7882,0.000816,4.8372,3.8623,7.8463,8.665,11.8653,469.5644,469.4049,0.2626,0.1207,538634.7458,400076.6379,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,coupon-service,coupon-service-n01-12,online-boutique,node-a,0.4791,49.4426,0,322.7013,0.001132,1.0294,0.7879,1.6717,1.8368,2.5394,322.4803,322.336,0.268,0.0973,278902.999,310687.1537,none,none,none,none,normal
2026-06-09 09:00:10,10,EXP_NORMAL_01,RUN_01,normal_traffic,0,inventory-service,inventory-service-n01-13,online-boutique,node-b,0.4786,49.0051,0,333.9024,0.001399,1.7679,1.2744,2.6544,3.4686,4.8316,333.5622,333.4351,0.4013,0.0659,361702.3383,306211.9859,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,frontend,frontend-n01-00,online-boutique,node-a,0.8231,81.6129,0,504.5535,0.001751,17.8611,12.9411,27.2162,33.1607,46.35,504.1027,503.6699,0.7352,0.1484,561628.7512,343546.6328,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,checkoutservice,checkout-n01-01,online-boutique,node-b,0.4613,36.132,0,148.0937,0.001183,48.8951,35.8126,82.7212,86.1057,126.2984,148.0242,147.9185,0.131,0.0442,134368.495,127411.7722,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,cartservice,cart-n01-02,online-boutique,node-c,0.349,41.6662,0,237.7138,0.000492,9.1158,6.5365,13.7562,18.6597,22.0916,237.6315,237.5967,0.0628,0.0543,303897.2415,234384.1649,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,productcatalogservice,productcatalog-n01-03,online-boutique,node-a,0.5445,55.9388,0,345.7822,0.001003,6.3419,4.8492,10.1621,11.9654,15.4271,345.5346,345.4352,0.258,0.089,318470.3205,352488.0549,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,recommendationservice,recommendation-n01-04,online-boutique,node-b,0.3888,31.4488,0,131.3032,0.001814,21.756,16.8097,35.0128,40.439,60.6102,131.2076,131.065,0.2084,0.0298,116605.5207,114858.9811,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,shippingservice,shipping-n01-05,online-boutique,node-c,0.2734,21.879,0,105.9199,0.001874,42.0356,30.7805,67.0652,82.7233,111.564,105.8194,105.7215,0.1666,0.0319,128969.5373,83571.8265,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,currencyservice,currency-n01-06,online-boutique,node-a,0.2467,29.1381,0,172.4493,0.001009,4.4956,3.275,7.0371,9.2009,10.9128,172.3498,172.2754,0.1247,0.0492,212057.6274,169649.8029,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,paymentservice,payment-n01-07,online-boutique,node-b,0.266,24.0104,0,131.1105,0.000417,62.9536,45.6226,94.0599,121.7312,175.0864,131.0853,131.0558,0.0543,0.0003,151452.4233,128486.6391,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,emailservice,email-n01-08,online-boutique,node-c,0.1576,19.1142,0,69.1426,0.001752,52.8844,41.5135,86.1429,99.2193,128.2116,69.0769,69.0215,0.1088,0.0123,61991.0948,67933.7728,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,adservice,ad-n01-09,online-boutique,node-a,0.3155,26.8819,0,89.9138,0.000952,30.022,23.6287,49.6604,55.6104,81.5459,89.8603,89.8282,0.0554,0.0301,108827.0253,71208.1591,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,redis-cart,redis-cart-n01-10,online-boutique,node-b,0.3961,65.5062,0,205.8932,0.001697,2.0238,1.448,2.9465,3.8284,5.6704,205.6935,205.5438,0.3069,0.0426,219908.2739,140420.1367,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,loadgenerator,loadgenerator-n01-11,online-boutique,node-c,0.307,45.8161,0,461.0567,0.001681,5.8002,4.742,9.6356,10.5189,14.6255,460.7314,460.2819,0.6969,0.0779,410966.9113,385687.3766,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,coupon-service,coupon-service-n01-12,online-boutique,node-a,0.4771,48.8696,0,323.4226,0.00108,1.2863,0.9498,1.8787,2.3947,3.0611,323.1783,323.0732,0.3234,0.026,389144.0863,311146.0225,none,none,none,none,normal
2026-06-09 09:00:15,15,EXP_NORMAL_01,RUN_01,normal_traffic,0,inventory-service,inventory-service-n01-13,online-boutique,node-b,0.4583,49.1998,0,332.8803,0.001797,1.0299,0.7811,1.6417,1.8383,2.5911,332.6553,332.282,0.501,0.0974,396128.9775,333728.3979,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,frontend,frontend-n01-00,online-boutique,node-a,0.7604,81.1585,0,511.8781,0.000652,17.8851,13.5171,26.9428,33.4793,45.7785,511.6788,511.5445,0.2041,0.1296,437087.7368,340524.972,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,checkoutservice,checkout-n01-01,online-boutique,node-b,0.4546,35.5737,0,148.5544,0.00037,51.3848,37.9137,82.5074,101.4362,142.0893,148.5195,148.4994,0.0528,0.0022,150969.0904,101417.4652,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,cartservice,cart-n01-02,online-boutique,node-c,0.3605,42.8234,0,242.8961,0.000605,10.1292,7.8793,15.216,19.0502,24.8624,242.8022,242.7491,0.1176,0.0294,287449.2354,161658.7336,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,productcatalogservice,productcatalog-n01-03,online-boutique,node-a,0.5384,54.9972,0,334.2703,0.001418,6.3209,4.8962,9.281,11.8243,15.9495,334.0745,333.7964,0.4332,0.0407,325756.9555,224516.2251,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,recommendationservice,recommendation-n01-04,online-boutique,node-b,0.4021,31.7492,0,134.095,0.000987,21.5686,17.0584,33.4991,38.6211,60.6284,134.0248,133.9626,0.1306,0.0018,123110.4976,137637.9454,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,shippingservice,shipping-n01-05,online-boutique,node-c,0.2671,21.2468,0,104.8744,0.001341,35.9216,28.617,59.2388,67.2083,84.4616,104.7842,104.7338,0.1139,0.0267,113575.7934,86630.2553,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,currencyservice,currency-n01-06,online-boutique,node-a,0.2331,29.4912,0,176.3202,0.000668,4.2874,3.097,6.3617,7.9607,11.5922,176.2344,176.2025,0.0977,0.0201,211852.3613,163582.7855,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,paymentservice,payment-n01-07,online-boutique,node-b,0.2695,23.6032,0,129.1396,0.00075,68.1993,54.0897,107.2534,125.7182,160.2688,129.0708,129.0428,0.0883,0.0085,113707.5291,102806.0508,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,emailservice,email-n01-08,online-boutique,node-c,0.1618,18.5038,0,70.3302,0.000627,53.5992,42.9652,87.7416,96.1944,142.8417,70.2997,70.2861,0.0212,0.0229,86805.1952,48955.3279,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,adservice,ad-n01-09,online-boutique,node-a,0.3153,27.0427,0,87.6947,0.000395,32.8074,25.216,50.6469,60.2255,89.8307,87.6763,87.6601,0.025,0.0096,94280.848,78235.2186,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,redis-cart,redis-cart-n01-10,online-boutique,node-b,0.3922,65.73,0,213.933,0.000912,2.5556,2.0385,4.0692,4.5134,6.9076,213.8077,213.7379,0.1621,0.033,247345.6441,160112.721,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,loadgenerator,loadgenerator-n01-11,online-boutique,node-c,0.2895,47.0082,0,450.0109,0.001227,4.7888,3.8022,7.6102,8.9668,11.6696,449.8088,449.4586,0.4959,0.0564,473763.2547,463384.2185,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,coupon-service,coupon-service-n01-12,online-boutique,node-a,0.4598,49.3142,0,324.0776,0.001212,1.1139,0.8902,1.8196,2.1261,2.7734,323.8506,323.6848,0.2889,0.1039,325537.3523,288484.5279,none,none,none,none,normal
2026-06-09 09:00:20,20,EXP_NORMAL_01,RUN_01,normal_traffic,0,inventory-service,inventory-service-n01-13,online-boutique,node-b,0.4647,50.3245,0,331.1761,0.001438,1.0661,0.7589,1.6549,1.8896,3.0163,330.9473,330.6998,0.4598,0.0165,406088.0009,286306.3505,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,frontend,frontend-n01-00,online-boutique,node-a,0.7703,83.1263,0,501.6128,0.001014,17.162,12.2737,25.5265,34.1418,42.1906,501.2941,501.1044,0.3334,0.175,636336.3586,384326.6098,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,checkoutservice,checkout-n01-01,online-boutique,node-b,0.445,35.3493,0,150.0417,0.000398,49.744,37.5621,77.2696,88.1569,121.6787,150.0171,149.982,0.0529,0.0068,137688.5577,101466.9818,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,cartservice,cart-n01-02,online-boutique,node-c,0.3542,41.9538,0,243.4337,0.001689,9.2305,6.8125,14.6121,17.1257,23.5544,243.1264,243.0226,0.3485,0.0626,217275.3109,185485.5495,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,productcatalogservice,productcatalog-n01-03,online-boutique,node-a,0.5464,54.5948,0,332.3966,0.001286,6.6404,4.6776,10.5237,12.8148,16.8211,332.0885,331.969,0.3854,0.0421,374087.9651,308052.8405,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,recommendationservice,recommendation-n01-04,online-boutique,node-b,0.3411,30.1896,0,130.1955,0.000704,23.5096,18.6468,38.778,43.293,55.8505,130.1424,130.1039,0.0714,0.0203,113592.4765,109934.3677,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,shippingservice,shipping-n01-05,online-boutique,node-c,0.2955,21.6851,0,106.0461,0.001083,38.5383,29.3515,58.3734,71.5186,109.4351,105.9977,105.9312,0.1021,0.0128,111459.4649,74574.8715,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,currencyservice,currency-n01-06,online-boutique,node-a,0.2485,29.1245,0,170.571,0.00073,5.2987,4.1579,7.9948,9.2738,14.9768,170.5148,170.4465,0.105,0.0195,203303.8181,148293.3967,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,paymentservice,payment-n01-07,online-boutique,node-b,0.263,24.0103,0,127.8656,0.000634,66.0491,49.5264,102.6678,126.5332,175.5894,127.8201,127.7845,0.0616,0.0194,116344.5878,126323.2338,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,emailservice,email-n01-08,online-boutique,node-c,0.1737,19.3043,0,69.6713,0.001093,52.9305,41.7373,85.1887,104.8284,146.2351,69.6421,69.5952,0.0748,0.0014,79410.682,49640.311,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,adservice,ad-n01-09,online-boutique,node-a,0.3295,27.1514,0,90.5756,0.000919,31.5486,25.1034,52.3335,55.9325,81.3103,90.5451,90.4924,0.0656,0.0176,95502.3664,73395.9445,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,redis-cart,redis-cart-n01-10,online-boutique,node-b,0.431,66.9415,0,209.847,0.001235,2.6527,1.9125,4.229,5.1305,7.0034,209.6659,209.5879,0.2228,0.0363,225272.2992,203571.5923,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,loadgenerator,loadgenerator-n01-11,online-boutique,node-c,0.2872,45.662,0,439.4085,0.001414,4.7398,3.8689,6.9923,9.0161,11.2775,438.9488,438.7873,0.6162,0.005,500172.5897,395899.8205,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,coupon-service,coupon-service-n01-12,online-boutique,node-a,0.4982,47.9505,0,315.1209,0.001147,1.4652,1.1211,2.219,2.9168,3.8909,314.953,314.7594,0.3177,0.0437,388544.4972,257388.5002,none,none,none,none,normal
2026-06-09 09:00:25,25,EXP_NORMAL_01,RUN_01,normal_traffic,0,inventory-service,inventory-service-n01-13,online-boutique,node-b,0.4813,49.8034,0,337.3308,0.001062,1.4114,1.1188,2.3856,2.861,3.8866,337.0779,336.9725,0.3251,0.0331,364363.9591,238867.4892,none,none,none,none,normal
2026-06-09 09:00:30,30,EXP_NORMAL_01,RUN_01,normal_traffic,0,frontend,frontend-n01-00,online-boutique,node-a,0.7592,84.3238,0,504.9717,0.000952,18.0099,13.7083,27.3166,33.5289,44.3108,504.7134,504.4911,0.3777,0.1029,635053.5766,518747.2284,none,none,none,none,normal
2026-06-09 09:00:30,30,EXP_NORMAL_01,RUN_01,normal_traffic,0,checkoutservice,checkout-n01-01,online-boutique,node-b,0.4401,35.9332,0,152.3541,0.000773,51.0364,35.8822,81.5973,95.7704,125.8392,152.3054,152.2364,0.0763,0.0415,138235.9582,115882.8911,none,none,none,none,normal
2026-06-09 09:00:30,30,EXP_NORMAL_01,RUN_01,normal_traffic,0,cartservice,cart-n01-02,online-boutique,node-c,0.3572,42.9823,0,245.3968,0.001411,10.7429,7.6828,16.1098,19.7912,30.3105,245.2222,245.0506,0.286,0.0602,289206.9385,164511.6383,none,none,none,none,normal
